Date,Temperature,Uncertainty,State,Country
11/1/1992,26.09,0.579,Goa,India
12/1/1992,24.21,0.514,Goa,India
1/1/1993,24.43,0.272,Goa,India
2/1/1993,25.16,0.513,Goa,India
3/1/1993,27.02,0.449,Goa,India
4/1/1993,28.75,0.554,Goa,India
5/1/1993,29.44,0.552,Goa,India
6/1/1993,26.98,0.222,Goa,India
7/1/1993,25.19,0.381,Goa,India
8/1/1993,25.35,0.21,Goa,India
9/1/1993,25.12,0.197,Goa,India
10/1/1993,26.04,0.457,Goa,India
11/1/1993,26.26,0.299,Goa,India
12/1/1993,24.62,0.745,Goa,India
1/1/1994,24.93,0.34,Goa,India
2/1/1994,25.2,0.278,Goa,India
3/1/1994,28.28,0.244,Goa,India
4/1/1994,28.47,0.325,Goa,India
5/1/1994,29.5,0.281,Goa,India
6/1/1994,25.89,0.249,Goa,India
7/1/1994,24.96,0.296,Goa,India
8/1/1994,25.17,0.316,Goa,India
9/1/1994,25.32,0.449,Goa,India
10/1/1994,25.98,0.208,Goa,India
11/1/1994,25.71,0.737,Goa,India
12/1/1994,24,0.53,Goa,India
1/1/1995,23.64,0.367,Goa,India
2/1/1995,25.66,0.272,Goa,India
3/1/1995,27.47,0.265,Goa,India
4/1/1995,29.15,0.318,Goa,India
5/1/1995,28.9,0.169,Goa,India
6/1/1995,27.41,0.326,Goa,India
7/1/1995,25.27,0.651,Goa,India
8/1/1995,25.76,0.276,Goa,India
9/1/1995,26.1,0.727,Goa,India
10/1/1995,26.16,0.288,Goa,India
11/1/1995,25.63,0.716,Goa,India
12/1/1995,25.05,0.353,Goa,India
1/1/1996,25.06,0.463,Goa,India
2/1/1996,26.09,0.308,Goa,India
3/1/1996,28.43,0.207,Goa,India
4/1/1996,28.96,0.296,Goa,India
5/1/1996,29.51,0.538,Goa,India
6/1/1996,26.71,0.469,Goa,India
7/1/1996,25.34,0.23,Goa,India
8/1/1996,25.08,0.27,Goa,India
9/1/1996,25.63,0.31,Goa,India
10/1/1996,25.44,0.286,Goa,India
11/1/1996,25.8,0.322,Goa,India
12/1/1996,24.6,0.427,Goa,India
1/1/1997,24.09,0.328,Goa,India
2/1/1997,24.51,0.349,Goa,India
3/1/1997,27.76,0.407,Goa,India
4/1/1997,28.18,0.194,Goa,India
5/1/1997,29.31,0.324,Goa,India
6/1/1997,26.82,0.216,Goa,India
7/1/1997,25.84,0.419,Goa,India
8/1/1997,25.25,0.313,Goa,India
9/1/1997,26.33,0.368,Goa,India
10/1/1997,27.14,0.388,Goa,India
11/1/1997,26.98,0.334,Goa,India
12/1/1997,25.75,0.298,Goa,India
1/1/1998,25.3,0.274,Goa,India
2/1/1998,25.62,0.593,Goa,India
3/1/1998,27.71,0.403,Goa,India
4/1/1998,30,0.551,Goa,India
5/1/1998,30.39,0.289,Goa,India
6/1/1998,27.33,0.443,Goa,India
7/1/1998,25.93,0.207,Goa,India
8/1/1998,25.99,0.234,Goa,India
9/1/1998,25.54,0.252,Goa,India
10/1/1998,25.82,0.259,Goa,India
11/1/1998,25.8,0.342,Goa,India
12/1/1998,24.68,0.488,Goa,India
1/1/1999,23.97,0.525,Goa,India
2/1/1999,26.56,0.257,Goa,India
3/1/1999,28.21,0.317,Goa,India
4/1/1999,28.94,0.367,Goa,India
5/1/1999,27.8,0.354,Goa,India
6/1/1999,25.74,0.49,Goa,India
7/1/1999,25.03,0.353,Goa,India
8/1/1999,25.49,0.3,Goa,India
9/1/1999,25.71,0.279,Goa,India
10/1/1999,26.29,0.39,Goa,India
11/1/1999,25.99,0.38,Goa,India
12/1/1999,24.84,0.476,Goa,India
1/1/2000,25.38,0.266,Goa,India
2/1/2000,24.95,0.393,Goa,India
3/1/2000,27.09,0.329,Goa,India
4/1/2000,29.29,0.231,Goa,India
5/1/2000,28.15,0.358,Goa,India
6/1/2000,26,0.463,Goa,India
7/1/2000,24.85,0.342,Goa,India
8/1/2000,25.07,0.428,Goa,India
9/1/2000,26.09,0.364,Goa,India
10/1/2000,26.26,0.239,Goa,India
11/1/2000,26.17,0.479,Goa,India
12/1/2000,24.46,0.295,Goa,India
1/1/2001,24.93,0.215,Goa,India
2/1/2001,25.94,0.474,Goa,India
3/1/2001,27.18,0.424,Goa,India
4/1/2001,29.01,0.311,Goa,India
5/1/2001,29.06,0.233,Goa,India
6/1/2001,26.58,0.327,Goa,India
7/1/2001,25.32,0.352,Goa,India
8/1/2001,25.1,0.178,Goa,India
9/1/2001,26.11,0.322,Goa,India
10/1/2001,25.99,0.194,Goa,India
11/1/2001,26.66,0.248,Goa,India
12/1/2001,25.25,0.419,Goa,India
1/1/2002,24.44,0.431,Goa,India
2/1/2002,26.39,0.433,Goa,India
3/1/2002,28.32,0.223,Goa,India
4/1/2002,29.64,0.148,Goa,India
5/1/2002,29.74,0.296,Goa,India
6/1/2002,26.58,0.303,Goa,India
7/1/2002,26.25,0.251,Goa,India
8/1/2002,25.12,0.24,Goa,India
9/1/2002,26,0.334,Goa,India
10/1/2002,26.75,0.439,Goa,India
11/1/2002,26.39,0.313,Goa,India
12/1/2002,25.13,0.267,Goa,India
1/1/2003,25.37,0.358,Goa,India
2/1/2003,26.64,0.501,Goa,India
3/1/2003,28.28,0.316,Goa,India
4/1/2003,29.29,0.304,Goa,India
5/1/2003,29.81,0.291,Goa,India
6/1/2003,27.4,0.568,Goa,India
7/1/2003,25.72,0.491,Goa,India
8/1/2003,25.81,0.319,Goa,India
9/1/2003,25.75,0.36,Goa,India
10/1/2003,26.55,0.357,Goa,India
11/1/2003,26.84,0.235,Goa,India
12/1/2003,24.87,0.205,Goa,India
1/1/2004,24.56,0.296,Goa,India
2/1/2004,26.01,0.12,Goa,India
3/1/2004,28.69,0.301,Goa,India
4/1/2004,29.1,0.319,Goa,India
5/1/2004,28.21,0.266,Goa,India
6/1/2004,26.18,0.348,Goa,India
7/1/2004,25.45,0.212,Goa,India
8/1/2004,25.04,0.458,Goa,India
9/1/2004,25.53,0.213,Goa,India
10/1/2004,25.91,0.43,Goa,India
11/1/2004,26.44,0.168,Goa,India
12/1/2004,24.71,0.226,Goa,India
1/1/2005,24.82,0.611,Goa,India
2/1/2005,25.86,0.551,Goa,India
3/1/2005,27.37,0.48,Goa,India
4/1/2005,28.83,0.15,Goa,India
5/1/2005,29.46,0.285,Goa,India
6/1/2005,26.99,0.191,Goa,India
7/1/2005,25.4,0.272,Goa,India
8/1/2005,25.23,0.293,Goa,India
9/1/2005,25.23,0.114,Goa,India
10/1/2005,25.83,0.261,Goa,India
11/1/2005,25.4,0.456,Goa,India
12/1/2005,24.6,0.244,Goa,India
1/1/2006,25.11,0.665,Goa,India
2/1/2006,25.98,0.489,Goa,India
3/1/2006,27.3,0.482,Goa,India
4/1/2006,28.7,0.414,Goa,India
5/1/2006,28.76,0.348,Goa,India
6/1/2006,26.38,0.239,Goa,India
7/1/2006,25.72,0.709,Goa,India
8/1/2006,25.19,0.483,Goa,India
9/1/2006,25.78,0.207,Goa,India
10/1/2006,26.42,0.364,Goa,India
11/1/2006,26.57,0.37,Goa,India
12/1/2006,24.95,0.392,Goa,India
1/1/2007,25,0.299,Goa,India
2/1/2007,25.5,0.633,Goa,India
3/1/2007,28.01,0.213,Goa,India
4/1/2007,29.46,0.409,Goa,India
5/1/2007,29.37,0.264,Goa,India
6/1/2007,26.52,0.405,Goa,India
7/1/2007,25.74,0.265,Goa,India
8/1/2007,25.27,0.273,Goa,India
9/1/2007,25.27,0.487,Goa,India
10/1/2007,26.31,0.343,Goa,India
11/1/2007,25.5,0.26,Goa,India
12/1/2007,25.32,0.218,Goa,India
1/1/2008,24.35,0.201,Goa,India
2/1/2008,25,0.218,Goa,India
3/1/2008,27.1,0.511,Goa,India
4/1/2008,28.56,0.602,Goa,India
5/1/2008,28.98,0.278,Goa,India
6/1/2008,26.38,0.253,Goa,India
7/1/2008,25.8,0.213,Goa,India
8/1/2008,25.13,0.294,Goa,India
9/1/2008,25.39,0.229,Goa,India
10/1/2008,26.63,0.31,Goa,India
11/1/2008,26.29,0.417,Goa,India
12/1/2008,25.53,0.416,Goa,India
1/1/2009,25.05,0.337,Goa,India
2/1/2009,26.38,0.264,Goa,India
3/1/2009,28.24,0.374,Goa,India
4/1/2009,29.59,0.352,Goa,India
5/1/2009,29.38,0.157,Goa,India
6/1/2009,26.79,0.512,Goa,India
7/1/2009,25.28,0.266,Goa,India
8/1/2009,25.96,0.217,Goa,India
9/1/2009,25.8,0.284,Goa,India
10/1/2009,26.03,0.218,Goa,India
11/1/2009,26.23,0.232,Goa,India
12/1/2009,25.57,0.162,Goa,India
1/1/2010,25.25,0.538,Goa,India
2/1/2010,26.23,0.216,Goa,India
3/1/2010,28.46,0.326,Goa,India
4/1/2010,29.91,0.44,Goa,India
5/1/2010,30.18,0.356,Goa,India
6/1/2010,27.04,0.393,Goa,India
7/1/2010,25.15,0.513,Goa,India
8/1/2010,25.37,0.421,Goa,India
9/1/2010,25.54,0.339,Goa,India
10/1/2010,25.97,0.527,Goa,India
11/1/2010,26.21,0.266,Goa,India
12/1/2010,24.28,0.313,Goa,India
1/1/2011,24.2,0.378,Goa,India
2/1/2011,25.13,0.682,Goa,India
3/1/2011,27.9,0.332,Goa,India
4/1/2011,28.42,0.332,Goa,India
5/1/2011,29.15,0.212,Goa,India
6/1/2011,26.36,0.321,Goa,India
7/1/2011,25.04,0.425,Goa,India
8/1/2011,25.29,0.205,Goa,India
9/1/2011,25.62,0.299,Goa,India
10/1/2011,26.71,0.255,Goa,India
11/1/2011,26.34,0.409,Goa,India
12/1/2011,25.26,0.259,Goa,India
1/1/2012,24.22,0.313,Goa,India
2/1/2012,25.75,0.238,Goa,India
3/1/2012,27.33,0.366,Goa,India
4/1/2012,28.97,0.491,Goa,India
5/1/2012,29.17,0.225,Goa,India
6/1/2012,26.85,0.698,Goa,India
7/1/2012,25.88,0.268,Goa,India
8/1/2012,25.64,0.281,Goa,India
9/1/2012,25.85,0.285,Goa,India
10/1/2012,26.56,0.508,Goa,India
11/1/2012,25.96,0.397,Goa,India
12/1/2012,25.77,0.403,Goa,India
1/1/2013,25.14,0.47,Goa,India
2/1/2013,26.3,0.689,Goa,India
3/1/2013,28.24,0.498,Goa,India
4/1/2013,28.79,0.568,Goa,India
5/1/2013,29.58,0.337,Goa,India
6/1/2013,25.99,0.315,Goa,India
7/1/2013,24.78,0.394,Goa,India
8/1/2013,25.33,0.26,Goa,India
1/1/1961,19.8,0.367,Gujarat,India
2/1/1961,20.68,0.321,Gujarat,India
3/1/1961,27.38,0.258,Gujarat,India
4/1/1961,29.45,0.208,Gujarat,India
5/1/1961,32.02,0.368,Gujarat,India
6/1/1961,30.48,0.579,Gujarat,India
7/1/1961,28.16,0.284,Gujarat,India
8/1/1961,28.07,0.219,Gujarat,India
9/1/1961,27.44,0.263,Gujarat,India
10/1/1961,26.58,0.357,Gujarat,India
11/1/1961,23.61,0.531,Gujarat,India
12/1/1961,19.4,0.515,Gujarat,India
1/1/1962,18.12,0.307,Gujarat,India
2/1/1962,22.64,0.456,Gujarat,India
3/1/1962,26.1,0.331,Gujarat,India
4/1/1962,29.94,0.358,Gujarat,India
5/1/1962,32.44,0.355,Gujarat,India
6/1/1962,31.36,0.528,Gujarat,India
7/1/1962,29.01,0.445,Gujarat,India
8/1/1962,27.97,0.508,Gujarat,India
9/1/1962,27.89,0.29,Gujarat,India
10/1/1962,26.77,0.799,Gujarat,India
11/1/1962,24.24,0.388,Gujarat,India
12/1/1962,20.43,0.389,Gujarat,India
1/1/1963,20.01,0.402,Gujarat,India
2/1/1963,23.79,0.477,Gujarat,India
3/1/1963,26.88,0.389,Gujarat,India
4/1/1963,29.73,0.564,Gujarat,India
5/1/1963,31.81,0.451,Gujarat,India
6/1/1963,31.34,0.402,Gujarat,India
7/1/1963,29.18,0.296,Gujarat,India
8/1/1963,27.72,0.273,Gujarat,India
9/1/1963,27.64,0.579,Gujarat,India
10/1/1963,27.73,0.47,Gujarat,India
11/1/1963,25.15,0.274,Gujarat,India
12/1/1963,21.22,0.354,Gujarat,India
1/1/1964,17.78,0.413,Gujarat,India
2/1/1964,21.79,0.248,Gujarat,India
3/1/1964,27.67,0.41,Gujarat,India
4/1/1964,30.8,0.411,Gujarat,India
5/1/1964,32.2,0.424,Gujarat,India
6/1/1964,30.76,0.447,Gujarat,India
7/1/1964,28.59,0.301,Gujarat,India
8/1/1964,27.76,0.283,Gujarat,India
9/1/1964,27.98,0.407,Gujarat,India
10/1/1964,26.65,0.383,Gujarat,India
11/1/1964,23.12,0.345,Gujarat,India
12/1/1964,19.78,0.403,Gujarat,India
1/1/1965,21.22,0.235,Gujarat,India
2/1/1965,22.57,0.551,Gujarat,India
3/1/1965,26.11,0.54,Gujarat,India
4/1/1965,28.81,0.339,Gujarat,India
5/1/1965,31.15,0.339,Gujarat,India
6/1/1965,31.3,0.7,Gujarat,India
7/1/1965,28.57,0.53,Gujarat,India
8/1/1965,27.86,0.249,Gujarat,India
9/1/1965,27.92,0.213,Gujarat,India
10/1/1965,28.08,0.432,Gujarat,India
11/1/1965,24.99,0.272,Gujarat,India
12/1/1965,20.26,0.352,Gujarat,India
1/1/1966,20.55,0.418,Gujarat,India
2/1/1966,24.15,0.382,Gujarat,India
3/1/1966,25.92,0.492,Gujarat,India
4/1/1966,29.06,0.361,Gujarat,India
5/1/1966,31.71,0.536,Gujarat,India
6/1/1966,30.97,0.492,Gujarat,India
7/1/1966,29,0.615,Gujarat,India
8/1/1966,27.86,0.383,Gujarat,India
9/1/1966,28.08,0.438,Gujarat,India
10/1/1966,28.44,0.528,Gujarat,India
11/1/1966,24.42,0.477,Gujarat,India
12/1/1966,19.92,0.358,Gujarat,India
1/1/1967,18.12,0.343,Gujarat,India
2/1/1967,23.53,0.252,Gujarat,India
3/1/1967,26.23,0.325,Gujarat,India
4/1/1967,29.18,0.197,Gujarat,India
5/1/1967,31.74,0.506,Gujarat,India
6/1/1967,30.65,0.406,Gujarat,India
7/1/1967,28.54,0.535,Gujarat,India
8/1/1967,27.43,0.432,Gujarat,India
9/1/1967,27.73,0.395,Gujarat,India
10/1/1967,27.38,0.329,Gujarat,India
11/1/1967,24.59,0.112,Gujarat,India
12/1/1967,20.67,0.639,Gujarat,India
1/1/1968,18.43,0.392,Gujarat,India
2/1/1968,20.55,0.338,Gujarat,India
3/1/1968,26.36,0.477,Gujarat,India
4/1/1968,29.1,0.328,Gujarat,India
5/1/1968,30.76,0.348,Gujarat,India
6/1/1968,31.77,0.297,Gujarat,India
7/1/1968,29.49,0.294,Gujarat,India
8/1/1968,27.49,0.357,Gujarat,India
9/1/1968,28.67,0.235,Gujarat,India
10/1/1968,27.72,0.547,Gujarat,India
11/1/1968,24.77,0.278,Gujarat,India
12/1/1968,20.34,0.634,Gujarat,India
1/1/1969,19.59,0.427,Gujarat,India
2/1/1969,22.13,0.548,Gujarat,India
3/1/1969,27.84,0.326,Gujarat,India
4/1/1969,30.41,0.337,Gujarat,India
5/1/1969,31.99,0.348,Gujarat,India
6/1/1969,31.67,0.205,Gujarat,India
7/1/1969,29.35,0.505,Gujarat,India
8/1/1969,27.54,0.382,Gujarat,India
9/1/1969,27.91,0.183,Gujarat,India
10/1/1969,27.95,0.283,Gujarat,India
11/1/1969,25.61,0.184,Gujarat,India
12/1/1969,21.48,0.387,Gujarat,India
1/1/1970,19.82,0.412,Gujarat,India
2/1/1970,22.01,0.448,Gujarat,India
3/1/1970,26.04,0.325,Gujarat,India
4/1/1970,30.26,0.591,Gujarat,India
5/1/1970,32.57,0.293,Gujarat,India
6/1/1970,30.92,0.491,Gujarat,India
7/1/1970,28.95,0.242,Gujarat,India
8/1/1970,27.87,0.303,Gujarat,India
9/1/1970,27.68,0.261,Gujarat,India
10/1/1970,27.99,0.399,Gujarat,India
11/1/1970,23.58,0.332,Gujarat,India
12/1/1970,19.99,0.464,Gujarat,India
1/1/1971,19.04,0.411,Gujarat,India
2/1/1971,22.08,0.32,Gujarat,India
3/1/1971,26.56,0.239,Gujarat,India
4/1/1971,31.22,0.532,Gujarat,India
5/1/1971,31.86,0.303,Gujarat,India
6/1/1971,30.23,0.22,Gujarat,India
7/1/1971,28.21,0.212,Gujarat,India
8/1/1971,27.58,0.288,Gujarat,India
9/1/1971,28.14,0.475,Gujarat,India
10/1/1971,26.74,0.362,Gujarat,India
11/1/1971,23.84,0.348,Gujarat,India
12/1/1971,20.4,0.543,Gujarat,India
1/1/1972,19.97,0.32,Gujarat,India
2/1/1972,19.68,0.461,Gujarat,India
3/1/1972,26.85,0.612,Gujarat,India
4/1/1972,29.21,0.325,Gujarat,India
5/1/1972,32.17,0.221,Gujarat,India
6/1/1972,31.94,0.469,Gujarat,India
7/1/1972,29.3,0.303,Gujarat,India
8/1/1972,28.28,0.304,Gujarat,India
9/1/1972,28.43,0.475,Gujarat,India
10/1/1972,28.12,0.713,Gujarat,India
11/1/1972,24.56,0.371,Gujarat,India
12/1/1972,20.91,0.361,Gujarat,India
1/1/1973,18.72,0.397,Gujarat,India
2/1/1973,23.15,0.197,Gujarat,India
3/1/1973,26.67,0.235,Gujarat,India
4/1/1973,31.22,0.406,Gujarat,India
5/1/1973,32.52,0.66,Gujarat,India
6/1/1973,31.35,0.401,Gujarat,India
7/1/1973,28.31,0.354,Gujarat,India
8/1/1973,27.63,0.292,Gujarat,India
9/1/1973,27.17,0.45,Gujarat,India
10/1/1973,27.42,0.446,Gujarat,India
11/1/1973,23.98,0.492,Gujarat,India
12/1/1973,20.15,0.386,Gujarat,India
1/1/1974,19.6,0.361,Gujarat,India
2/1/1974,21.02,0.646,Gujarat,India
3/1/1974,27.87,0.455,Gujarat,India
4/1/1974,30.54,0.24,Gujarat,India
5/1/1974,31.76,0.367,Gujarat,India
6/1/1974,31.3,0.427,Gujarat,India
7/1/1974,29.72,0.339,Gujarat,India
8/1/1974,28.67,0.391,Gujarat,India
9/1/1974,29.36,0.189,Gujarat,India
10/1/1974,28.01,0.433,Gujarat,India
11/1/1974,23.37,0.558,Gujarat,India
12/1/1974,20.12,0.309,Gujarat,India
1/1/1975,18.75,0.406,Gujarat,India
2/1/1975,21.42,0.364,Gujarat,India
3/1/1975,25.57,0.383,Gujarat,India
4/1/1975,30.34,0.301,Gujarat,India
5/1/1975,32.16,0.485,Gujarat,India
6/1/1975,30.93,0.463,Gujarat,India
7/1/1975,28.83,0.545,Gujarat,India
8/1/1975,27.69,0.48,Gujarat,India
9/1/1975,27.43,0.457,Gujarat,India
10/1/1975,26.86,0.712,Gujarat,India
11/1/1975,22.62,0.725,Gujarat,India
12/1/1975,20.47,0.362,Gujarat,India
1/1/1976,19.77,0.273,Gujarat,India
2/1/1976,22.51,0.35,Gujarat,India
3/1/1976,26.78,0.47,Gujarat,India
4/1/1976,29.13,0.302,Gujarat,India
5/1/1976,31.51,0.622,Gujarat,India
6/1/1976,30.45,0.734,Gujarat,India
7/1/1976,28.91,0.478,Gujarat,India
8/1/1976,27.43,0.285,Gujarat,India
9/1/1976,27.15,0.518,Gujarat,India
10/1/1976,28.54,0.94,Gujarat,India
11/1/1976,26.41,0.367,Gujarat,India
12/1/1976,21.1,0.495,Gujarat,India
1/1/1977,19.3,0.516,Gujarat,India
2/1/1977,22.86,0.377,Gujarat,India
3/1/1977,28.46,0.556,Gujarat,India
4/1/1977,30.2,0.57,Gujarat,India
5/1/1977,31.92,0.455,Gujarat,India
6/1/1977,30.95,0.423,Gujarat,India
7/1/1977,28.29,0.306,Gujarat,India
8/1/1977,27.85,0.361,Gujarat,India
9/1/1977,27.52,0.239,Gujarat,India
10/1/1977,28.59,0.389,Gujarat,India
11/1/1977,26.4,0.311,Gujarat,India
12/1/1977,21.76,0.489,Gujarat,India
1/1/1978,19.48,0.365,Gujarat,India
2/1/1978,22.05,0.534,Gujarat,India
3/1/1978,25.42,0.348,Gujarat,India
4/1/1978,30.07,0.448,Gujarat,India
5/1/1978,32.53,0.59,Gujarat,India
6/1/1978,30.81,0.643,Gujarat,India
7/1/1978,28.19,0.29,Gujarat,India
8/1/1978,27.49,0.38,Gujarat,India
9/1/1978,27.66,0.299,Gujarat,India
10/1/1978,27.89,0.562,Gujarat,India
11/1/1978,25.33,0.326,Gujarat,India
12/1/1978,21.42,0.566,Gujarat,India
1/1/1979,19.99,0.326,Gujarat,India
2/1/1979,21.14,0.418,Gujarat,India
3/1/1979,25.24,0.514,Gujarat,India
4/1/1979,30.08,0.32,Gujarat,India
5/1/1979,31.43,0.356,Gujarat,India
6/1/1979,32.11,0.389,Gujarat,India
7/1/1979,29.5,0.332,Gujarat,India
8/1/1979,27.23,0.387,Gujarat,India
9/1/1979,28.51,0.237,Gujarat,India
10/1/1979,27.55,0.389,Gujarat,India
11/1/1979,25.37,0.379,Gujarat,India
12/1/1979,21.34,0.394,Gujarat,India
1/1/1980,19.55,0.337,Gujarat,India
2/1/1980,22.8,0.292,Gujarat,India
3/1/1980,26.55,0.213,Gujarat,India
4/1/1980,31.43,0.374,Gujarat,India
5/1/1980,32.69,0.341,Gujarat,India
6/1/1980,30.93,0.348,Gujarat,India
7/1/1980,28.64,0.333,Gujarat,India
8/1/1980,27.76,0.42,Gujarat,India
9/1/1980,28.32,0.421,Gujarat,India
10/1/1980,28.31,0.62,Gujarat,India
11/1/1980,24.99,0.735,Gujarat,India
12/1/1980,20.26,0.563,Gujarat,India
1/1/1981,19.95,0.527,Gujarat,India
2/1/1981,22.58,0.493,Gujarat,India
3/1/1981,26.6,0.53,Gujarat,India
4/1/1981,30.24,0.466,Gujarat,India
5/1/1981,32.3,0.628,Gujarat,India
6/1/1981,32.23,0.551,Gujarat,India
7/1/1981,28.66,0.258,Gujarat,India
8/1/1981,27.38,0.289,Gujarat,India
9/1/1981,28.57,0.365,Gujarat,India
10/1/1981,27.81,0.478,Gujarat,India
11/1/1981,22.66,0.33,Gujarat,India
12/1/1981,20.51,0.368,Gujarat,India
1/1/1982,19.9,0.509,Gujarat,India
2/1/1982,21.66,0.211,Gujarat,India
3/1/1982,25.39,0.39,Gujarat,India
4/1/1982,29.29,0.174,Gujarat,India
5/1/1982,31.08,0.612,Gujarat,India
6/1/1982,31.83,0.461,Gujarat,India
7/1/1982,29.48,0.405,Gujarat,India
8/1/1982,27.9,0.325,Gujarat,India
9/1/1982,28.53,0.221,Gujarat,India
10/1/1982,28.68,0.197,Gujarat,India
11/1/1982,24.38,0.285,Gujarat,India
12/1/1982,21.43,0.35,Gujarat,India
1/1/1983,19.39,0.241,Gujarat,India
2/1/1983,21.11,0.36,Gujarat,India
3/1/1983,25.33,0.283,Gujarat,India
4/1/1983,27.89,0.289,Gujarat,India
5/1/1983,32.06,0.336,Gujarat,India
6/1/1983,31.6,0.465,Gujarat,India
7/1/1983,29.33,0.46,Gujarat,India
8/1/1983,28.01,0.234,Gujarat,India
9/1/1983,28.56,0.264,Gujarat,India
10/1/1983,26.98,0.285,Gujarat,India
11/1/1983,23.06,0.576,Gujarat,India
12/1/1983,19.86,0.357,Gujarat,India
1/1/1984,18.6,0.306,Gujarat,India
2/1/1984,20.24,0.289,Gujarat,India
3/1/1984,27.63,0.453,Gujarat,India
4/1/1984,31.13,0.391,Gujarat,India
5/1/1984,32.75,0.443,Gujarat,India
6/1/1984,31.36,0.417,Gujarat,India
7/1/1984,28.48,0.537,Gujarat,India
8/1/1984,26.77,0.283,Gujarat,India
9/1/1984,27.23,0.294,Gujarat,India
10/1/1984,26.81,0.302,Gujarat,India
11/1/1984,23.9,0.317,Gujarat,India
12/1/1984,20.85,0.347,Gujarat,India
1/1/1985,19.38,0.229,Gujarat,India
2/1/1985,22.13,0.295,Gujarat,India
3/1/1985,28.1,0.357,Gujarat,India
4/1/1985,29.89,0.342,Gujarat,India
5/1/1985,32.57,0.403,Gujarat,India
6/1/1985,31.51,0.321,Gujarat,India
7/1/1985,28.94,0.301,Gujarat,India
8/1/1985,27.5,0.233,Gujarat,India
9/1/1985,28.36,0.372,Gujarat,India
10/1/1985,27.17,0.413,Gujarat,India
11/1/1985,24.68,0.279,Gujarat,India
12/1/1985,21.32,0.243,Gujarat,India
1/1/1986,19.77,0.393,Gujarat,India
2/1/1986,21.93,0.35,Gujarat,India
3/1/1986,26.72,0.405,Gujarat,India
4/1/1986,30.6,0.332,Gujarat,India
5/1/1986,32.37,0.212,Gujarat,India
6/1/1986,31.45,0.363,Gujarat,India
7/1/1986,28.99,0.313,Gujarat,India
8/1/1986,27.21,0.527,Gujarat,India
9/1/1986,28.36,0.189,Gujarat,India
10/1/1986,27.9,0.322,Gujarat,India
11/1/1986,25.32,0.45,Gujarat,India
12/1/1986,19.84,0.288,Gujarat,India
1/1/1987,20.26,0.295,Gujarat,India
2/1/1987,22.94,0.4,Gujarat,India
3/1/1987,27.12,0.271,Gujarat,India
4/1/1987,30.26,0.44,Gujarat,India
5/1/1987,32.05,0.402,Gujarat,India
6/1/1987,32.34,0.338,Gujarat,India
7/1/1987,30.84,0.61,Gujarat,India
8/1/1987,29.73,0.346,Gujarat,India
9/1/1987,29.83,0.422,Gujarat,India
10/1/1987,29.39,0.369,Gujarat,India
11/1/1987,25.8,0.245,Gujarat,India
12/1/1987,21.39,0.526,Gujarat,India
1/1/1988,21.39,0.364,Gujarat,India
2/1/1988,23.83,0.318,Gujarat,India
3/1/1988,26.54,0.408,Gujarat,India
4/1/1988,31.24,0.245,Gujarat,India
5/1/1988,33.25,0.462,Gujarat,India
6/1/1988,32.16,0.313,Gujarat,India
7/1/1988,28.84,0.282,Gujarat,India
8/1/1988,28.34,0.209,Gujarat,India
9/1/1988,29.14,0.347,Gujarat,India
10/1/1988,27.7,0.309,Gujarat,India
11/1/1988,24.13,0.391,Gujarat,India
12/1/1988,21.41,0.383,Gujarat,India
1/1/1989,18.8,0.378,Gujarat,India
2/1/1989,21.84,0.297,Gujarat,India
3/1/1989,26.04,0.404,Gujarat,India
4/1/1989,29.66,0.413,Gujarat,India
5/1/1989,32.28,0.326,Gujarat,India
6/1/1989,30.69,0.307,Gujarat,India
7/1/1989,28.72,0.277,Gujarat,India
8/1/1989,27.61,0.463,Gujarat,India
9/1/1989,28.45,0.258,Gujarat,India
10/1/1989,27.67,0.297,Gujarat,India
11/1/1989,25.32,0.309,Gujarat,India
12/1/1989,20.82,0.391,Gujarat,India
1/1/1990,21.18,0.398,Gujarat,India
2/1/1990,22.41,0.293,Gujarat,India
3/1/1990,25.4,0.415,Gujarat,India
4/1/1990,30,0.274,Gujarat,India
5/1/1990,32.44,0.232,Gujarat,India
6/1/1990,31.43,0.302,Gujarat,India
7/1/1990,28.87,0.326,Gujarat,India
8/1/1990,27.59,0.407,Gujarat,India
9/1/1990,27.8,0.233,Gujarat,India
10/1/1990,27.3,0.497,Gujarat,India
11/1/1990,24.84,0.444,Gujarat,India
12/1/1990,20.85,0.19,Gujarat,India
1/1/1991,18.85,0.284,Gujarat,India
2/1/1991,21.69,0.37,Gujarat,India
3/1/1991,26.63,0.556,Gujarat,India
4/1/1991,29.91,0.393,Gujarat,India
5/1/1991,32.59,0.431,Gujarat,India
6/1/1991,32.1,0.382,Gujarat,India
7/1/1991,29.25,0.296,Gujarat,India
8/1/1991,27.91,0.226,Gujarat,India
9/1/1991,28,0.221,Gujarat,India
10/1/1991,27.29,0.537,Gujarat,India
11/1/1991,24.59,0.414,Gujarat,India
12/1/1991,20.96,0.571,Gujarat,India
1/1/1992,19.75,0.318,Gujarat,India
2/1/1992,21.5,0.583,Gujarat,India
3/1/1992,26.25,0.415,Gujarat,India
4/1/1992,29.08,0.294,Gujarat,India
5/1/1992,32.33,0.225,Gujarat,India
6/1/1992,32.32,0.362,Gujarat,India
7/1/1992,29.51,0.239,Gujarat,India
8/1/1992,27.93,0.262,Gujarat,India
